app_id,app_date,amount,rate_offered,term_months,status,payment_date,credit_score,risk_segment
APP-007732,2024-04-28,8500.0,0.067,36,Paid,2027-05-01,672,Subprime
APP-007733,2023-07-07,7200.0,0.1898,24,Paid,2025-07-08,639,Subprime
APP-007734,2023-10-02,8000.0,0.2456,48,Paid,2027-10-05,660,Subprime
APP-007735,2024-06-21,8200.0,0.1972,24,Paid,2026-06-23,665,Subprime
APP-007736,2022-11-13,4700.0,0.2112,48,Paid,2026-11-16,576,Subprime
APP-007737,2024-04-21,13400.0,0.2592,36,Default,,795,Prime
APP-007738,2023-04-22,9000.0,0.1964,24,Paid,2025-04-23,685,Near-Prime
APP-007739,2024-10-15,8400.0,0.1739,36,Paid,2027-10-18,670,Subprime
APP-007740,2023-04-26,9200.0,0.1391,48,Paid,2027-04-29,690,Near-Prime
APP-007741,2023-07-19,9400.0,0.2811,36,Paid,2026-07-21,695,Near-Prime
APP-007742,2025-01-25,7700.0,0.2063,36,Paid,2028-01-28,652,Subprime
APP-007743,2022-08-14,6700.0,0.1328,24,Default,,628,Subprime
APP-007744,2023-11-14,9200.0,0.1214,36,Paid,2026-11-16,689,Near-Prime
APP-007745,2023-01-26,8800.0,0.2427,24,Default,,679,Subprime
APP-007746,2024-12-29,6400.0,0.1281,48,Paid,2029-01-01,619,Subprime
APP-007747,2025-04-03,10800.0,0.2727,48,Paid,2029-04-06,730,Near-Prime
APP-007748,2022-07-21,8600.0,0.05,48,Paid,2026-07-24,674,Subprime
APP-007749,2025-01-28,9500.0,0.2511,24,Paid,2027-01-30,696,Near-Prime
APP-007750,2023-01-26,10800.0,0.2043,36,Paid,2026-01-28,729,Near-Prime
APP-007751,2024-08-05,8000.0,0.1859,24,Paid,2026-08-07,661,Subprime
APP-007752,2022-07-29,8600.0,0.1712,36,Paid,2025-07-31,675,Subprime
APP-007753,2025-05-28,9600.0,0.2745,48,Paid,2029-05-31,700,Near-Prime
APP-007754,2025-05-06,6600.0,0.2154,36,Paid,2028-05-08,623,Subprime
APP-007755,2023-09-02,8100.0,0.1348,48,Default,,662,Subprime
APP-007756,2025-01-27,8300.0,0.0941,48,Paid,2029-01-30,666,Subprime
APP-007757,2024-08-26,6100.0,0.1889,36,Paid,2027-08-29,612,Subprime
APP-007758,2024-05-12,12600.0,0.1799,36,Paid,2027-05-15,775,Prime
APP-007759,2024-04-17,5200.0,0.104,24,Paid,2026-04-19,589,Subprime
APP-007760,2023-07-27,5400.0,0.1772,36,Paid,2026-07-29,595,Subprime
APP-007761,2022-07-20,10600.0,0.1513,24,Paid,2024-07-21,725,Near-Prime
APP-007762,2024-04-19,9400.0,0.1805,48,Paid,2028-04-22,695,Near-Prime
APP-007763,2024-08-17,5900.0,0.2163,36,Default,,608,Subprime
APP-007764,2024-05-03,9200.0,0.2546,36,Paid,2027-05-06,690,Near-Prime
APP-007765,2024-12-07,10900.0,0.2254,36,Paid,2027-12-10,733,Near-Prime
APP-007766,2025-06-07,7900.0,0.1439,48,Paid,2029-06-10,658,Subprime
APP-007767,2023-03-23,13200.0,0.1984,36,Paid,2026-03-25,789,Prime
APP-007768,2024-07-11,4600.0,0.1832,36,Paid,2027-07-14,573,Subprime
APP-007769,2024-08-10,9400.0,0.1134,36,Paid,2027-08-13,694,Near-Prime
APP-007770,2025-06-19,10300.0,0.1999,36,Paid,2028-06-21,718,Near-Prime
APP-007771,2023-02-10,9800.0,0.2728,36,Paid,2026-02-12,704,Near-Prime
APP-007772,2024-04-20,7600.0,0.1816,24,Paid,2026-04-22,649,Subprime
APP-007773,2023-10-16,7400.0,0.1003,36,Paid,2026-10-18,645,Subprime
APP-007774,2024-03-10,8900.0,0.1815,48,Paid,2028-03-13,682,Near-Prime
APP-007775,2023-04-13,9600.0,0.1193,36,Paid,2026-04-15,700,Near-Prime
APP-007776,2024-10-03,9200.0,0.2232,36,Paid,2027-10-06,690,Near-Prime
APP-007777,2022-11-23,10100.0,0.2062,24,Default,,712,Near-Prime
APP-007778,2025-03-31,6000.0,0.1715,24,Paid,2027-04-02,609,Subprime
APP-007779,2024-06-01,7500.0,0.1634,24,Paid,2026-06-03,648,Subprime
APP-007780,2024-05-18,6100.0,0.1694,36,Default,,612,Subprime
APP-007781,2023-11-09,7200.0,0.1804,48,Paid,2027-11-12,640,Subprime
APP-007782,2022-07-13,10000.0,0.1414,36,Default,,710,Near-Prime
APP-007783,2024-12-25,8200.0,0.1106,36,Paid,2027-12-28,665,Subprime
APP-007784,2022-11-25,13200.0,0.2369,36,Paid,2025-11-27,790,Prime
APP-007785,2025-03-20,8400.0,0.1607,36,Paid,2028-03-22,669,Subprime
APP-007786,2023-02-23,8100.0,0.1884,48,Paid,2027-02-26,662,Subprime
APP-007787,2023-12-17,8200.0,0.1943,36,Paid,2026-12-19,665,Subprime
APP-007788,2025-01-14,6700.0,0.1961,36,Paid,2028-01-17,628,Subprime
APP-007789,2023-03-19,7900.0,0.1213,36,Paid,2026-03-21,657,Subprime
APP-007790,2023-05-05,10300.0,0.0962,48,Paid,2027-05-08,716,Near-Prime
APP-007791,2024-09-30,8200.0,0.1506,36,Paid,2027-10-03,665,Subprime
APP-007792,2023-09-25,6400.0,0.1998,24,Paid,2025-09-26,620,Subprime
APP-007793,2025-06-09,6100.0,0.1436,24,Paid,2027-06-11,613,Subprime
APP-007794,2025-06-05,7100.0,0.1623,48,Paid,2029-06-08,637,Subprime
APP-007795,2023-08-29,8100.0,0.2864,48,Paid,2027-09-01,663,Subprime
APP-007796,2024-09-04,10400.0,0.0877,24,Paid,2026-09-06,719,Near-Prime
APP-007797,2023-11-25,5300.0,0.1422,48,Paid,2027-11-28,592,Subprime
APP-007798,2024-03-06,7400.0,0.2748,36,Paid,2027-03-09,644,Subprime
APP-007799,2023-10-24,8300.0,0.1778,36,Paid,2026-10-26,667,Subprime
APP-007800,2024-02-02,4300.0,0.1447,24,Default,,568,Subprime
APP-007801,2024-05-13,6300.0,0.2384,48,Default,,618,Subprime
APP-007802,2023-05-07,6600.0,0.1828,24,Paid,2025-05-08,626,Subprime
APP-007803,2025-05-23,6400.0,0.1626,36,Paid,2028-05-25,620,Subprime
APP-007804,2023-09-05,8400.0,0.1896,24,Paid,2025-09-06,669,Subprime
APP-007805,2024-12-29,7700.0,0.1471,48,Paid,2029-01-01,651,Subprime
APP-007806,2023-06-17,6900.0,0.1291,24,Paid,2025-06-18,632,Subprime
APP-007807,2023-08-08,8900.0,0.1743,24,Paid,2025-08-09,681,Near-Prime
APP-007808,2024-05-11,11400.0,0.1295,36,Default,,746,Near-Prime
APP-007809,2024-08-14,11300.0,0.1805,24,Paid,2026-08-16,741,Near-Prime
APP-007810,2022-09-12,4200.0,0.1977,36,Paid,2025-09-14,563,Subprime
APP-007811,2024-03-07,9200.0,0.2227,36,Paid,2027-03-10,688,Near-Prime
APP-007812,2023-06-04,7600.0,0.2364,48,Paid,2027-06-07,651,Subprime
APP-007813,2023-05-12,8300.0,0.1597,36,Paid,2026-05-14,667,Subprime
APP-007814,2024-10-27,7200.0,0.205,36,Paid,2027-10-30,640,Subprime
APP-007815,2022-08-17,8200.0,0.2046,24,Paid,2024-08-18,665,Subprime
APP-007816,2023-12-29,8300.0,0.1964,36,Paid,2026-12-31,667,Subprime
APP-007817,2024-09-01,6800.0,0.156,24,Paid,2026-09-03,631,Subprime
APP-007818,2024-06-03,6200.0,0.1286,48,Paid,2028-06-06,615,Subprime
APP-007819,2023-09-06,7100.0,0.2051,36,Default,,637,Subprime
APP-007820,2023-04-25,8500.0,0.0947,48,Paid,2027-04-28,671,Subprime
APP-007821,2022-10-25,9200.0,0.1666,36,Paid,2025-10-27,689,Near-Prime
APP-007822,2025-05-29,9700.0,0.0523,48,Paid,2029-06-01,702,Near-Prime
APP-007823,2024-12-03,7000.0,0.1132,24,Paid,2026-12-05,635,Subprime
APP-007824,2023-11-25,8600.0,0.1361,24,Paid,2025-11-26,674,Subprime
APP-007825,2023-09-28,9900.0,0.2348,36,Default,,708,Near-Prime
APP-007826,2025-06-21,10300.0,0.2144,48,Paid,2029-06-24,718,Near-Prime
APP-007827,2025-04-05,7900.0,0.1523,36,Paid,2028-04-07,657,Subprime
APP-007828,2025-05-02,7600.0,0.2165,24,Paid,2027-05-04,648,Subprime
APP-007829,2024-11-18,8400.0,0.2244,36,Paid,2027-11-21,669,Subprime
APP-007830,2022-12-11,5700.0,0.172,48,Default,,602,Subprime
APP-007831,2023-12-23,7600.0,0.1108,24,Paid,2025-12-24,650,Subprime
APP-007832,2024-01-06,9500.0,0.1696,24,Paid,2026-01-07,697,Near-Prime
APP-007833,2024-11-11,9300.0,0.1751,48,Paid,2028-11-14,692,Near-Prime
APP-007834,2024-10-19,7500.0,0.1184,48,Paid,2028-10-22,646,Subprime
APP-007835,2024-10-16,8400.0,0.1984,36,Paid,2027-10-19,670,Subprime
APP-007836,2025-02-08,6400.0,0.194,48,Default,,618,Subprime
APP-007837,2023-12-14,9400.0,0.2023,24,Default,,695,Near-Prime
APP-007838,2024-07-16,7800.0,0.1939,36,Paid,2027-07-19,656,Subprime
APP-007839,2023-12-06,7400.0,0.2165,36,Paid,2026-12-08,646,Subprime
APP-007840,2023-07-12,7300.0,0.171,36,Paid,2026-07-14,641,Subprime
APP-007841,2025-04-15,7900.0,0.1901,48,Paid,2029-04-18,656,Subprime
APP-007842,2024-04-10,7100.0,0.1601,48,Default,,637,Subprime
APP-007843,2024-09-21,9300.0,0.1508,36,Paid,2027-09-24,692,Near-Prime
APP-007844,2023-10-23,7200.0,0.2469,24,Paid,2025-10-24,640,Subprime
APP-007845,2022-07-11,11200.0,0.0778,36,Paid,2025-07-13,739,Near-Prime
APP-007846,2023-02-17,10900.0,0.2238,36,Paid,2026-02-19,733,Near-Prime
APP-007847,2022-09-08,6200.0,0.149,24,Paid,2024-09-09,615,Subprime
APP-007848,2022-07-31,8100.0,0.1425,48,Paid,2026-08-03,663,Subprime
APP-007849,2024-04-21,6700.0,0.1931,24,Paid,2026-04-23,627,Subprime
APP-007850,2025-05-15,7300.0,0.1055,24,Paid,2027-05-17,643,Subprime
APP-007851,2022-10-05,12000.0,0.1392,36,Paid,2025-10-07,760,Prime
APP-007852,2022-11-05,7400.0,0.1375,36,Paid,2025-11-07,644,Subprime
APP-007853,2024-05-16,8700.0,0.1689,36,Paid,2027-05-19,678,Subprime
APP-007854,2023-02-15,9100.0,0.1398,36,Paid,2026-02-17,687,Near-Prime
APP-007855,2024-09-20,6000.0,0.2601,36,Paid,2027-09-23,609,Subprime
APP-007856,2024-10-05,6300.0,0.2699,24,Paid,2026-10-07,617,Subprime
APP-007857,2024-07-16,5600.0,0.0789,24,Paid,2026-07-18,599,Subprime
APP-007858,2025-01-21,6200.0,0.2072,36,Paid,2028-01-24,615,Subprime
APP-007859,2025-06-28,2300.0,0.2229,36,Paid,2028-06-30,517,Subprime
APP-007860,2022-08-18,9100.0,0.2071,48,Default,,687,Near-Prime
APP-007861,2023-07-24,12100.0,0.1471,36,Paid,2026-07-26,762,Prime
APP-007862,2023-01-03,8300.0,0.1678,36,Paid,2026-01-05,667,Subprime
APP-007863,2024-08-02,5200.0,0.1426,36,Default,,589,Subprime
APP-007864,2023-03-17,6700.0,0.159,24,Default,,627,Subprime
APP-007865,2023-06-03,7100.0,0.1195,36,Paid,2026-06-05,637,Subprime
APP-007866,2023-11-03,6000.0,0.1743,36,Paid,2026-11-05,609,Subprime
APP-007867,2023-03-10,9700.0,0.1049,48,Paid,2027-03-13,703,Near-Prime
APP-007868,2024-05-28,9600.0,0.17,24,Paid,2026-05-30,700,Near-Prime
APP-007869,2023-09-11,5700.0,0.1176,36,Default,,602,Subprime
APP-007870,2024-04-29,9500.0,0.1903,24,Paid,2026-05-01,696,Near-Prime
APP-007871,2025-03-07,11100.0,0.146,36,Paid,2028-03-09,736,Near-Prime
APP-007872,2025-01-15,11800.0,0.1945,36,Paid,2028-01-18,755,Prime
APP-007873,2023-07-01,13700.0,0.2341,48,Paid,2027-07-04,800,Prime
APP-007874,2024-11-30,6200.0,0.2595,36,Paid,2027-12-03,614,Subprime
APP-007875,2023-03-21,13600.0,0.0536,48,Paid,2027-03-24,800,Prime
APP-007876,2023-05-26,7300.0,0.1383,36,Paid,2026-05-28,642,Subprime
APP-007877,2024-10-12,6800.0,0.1648,24,Default,,630,Subprime
APP-007878,2022-08-21,8700.0,0.203,36,Default,,676,Subprime
APP-007879,2024-11-24,6800.0,0.0975,36,Paid,2027-11-27,630,Subprime
APP-007880,2024-07-11,8800.0,0.1309,36,Default,,679,Subprime
APP-007881,2024-08-15,5400.0,0.1865,36,Paid,2027-08-18,593,Subprime
APP-007882,2024-03-11,7500.0,0.1842,48,Paid,2028-03-14,648,Subprime
APP-007883,2024-11-09,10600.0,0.1989,48,Paid,2028-11-12,724,Near-Prime
APP-007884,2024-07-19,7900.0,0.2022,36,Paid,2027-07-22,657,Subprime
APP-007885,2025-06-24,8300.0,0.1969,36,Paid,2028-06-26,667,Subprime
APP-007886,2024-02-03,9000.0,0.1897,36,Paid,2027-02-05,683,Near-Prime
APP-007887,2024-05-14,10300.0,0.1828,24,Default,,718,Near-Prime
APP-007888,2025-04-08,4700.0,0.2132,48,Paid,2029-04-11,577,Subprime
APP-007889,2024-08-29,9200.0,0.068,24,Default,,689,Near-Prime
APP-007890,2025-05-09,7500.0,0.2572,36,Paid,2028-05-11,646,Subprime
APP-007891,2022-12-19,8300.0,0.0698,36,Paid,2025-12-21,668,Subprime
APP-007892,2024-02-29,10100.0,0.126,36,Paid,2027-03-03,712,Near-Prime
APP-007893,2024-10-30,5600.0,0.1687,36,Paid,2027-11-02,600,Subprime
APP-007894,2023-11-17,6000.0,0.2136,48,Paid,2027-11-20,609,Subprime
APP-007895,2023-01-27,4100.0,0.05,24,Paid,2025-01-28,563,Subprime
APP-007896,2022-12-02,6900.0,0.1786,24,Paid,2024-12-03,632,Subprime
APP-007897,2024-11-10,10700.0,0.2196,36,Paid,2027-11-13,726,Near-Prime
APP-007898,2023-01-24,7800.0,0.2297,24,Paid,2025-01-25,653,Subprime
APP-007899,2024-11-15,5300.0,0.1451,36,Paid,2027-11-18,592,Subprime
APP-007900,2025-05-24,7000.0,0.165,48,Paid,2029-05-27,635,Subprime
APP-007901,2022-08-04,5000.0,0.1492,48,Default,,585,Subprime
APP-007902,2023-06-21,5700.0,0.1604,36,Paid,2026-06-23,603,Subprime
APP-007903,2023-10-06,8800.0,0.1284,48,Paid,2027-10-09,679,Subprime
APP-007904,2023-10-08,5700.0,0.1355,36,Paid,2026-10-10,601,Subprime
APP-007905,2025-06-26,10200.0,0.2017,48,Paid,2029-06-29,715,Near-Prime
APP-007906,2022-10-18,7900.0,0.1866,24,Paid,2024-10-19,656,Subprime
APP-007907,2023-03-16,8200.0,0.2046,36,Paid,2026-03-18,664,Subprime
APP-007908,2023-12-19,7400.0,0.1907,48,Paid,2027-12-22,646,Subprime
APP-007909,2023-04-27,9500.0,0.2152,36,Paid,2026-04-29,698,Near-Prime
APP-007910,2024-01-25,9600.0,0.2239,48,Paid,2028-01-28,699,Near-Prime
APP-007911,2024-06-09,8700.0,0.0929,24,Paid,2026-06-11,676,Subprime
APP-007912,2022-12-07,9100.0,0.1373,48,Paid,2026-12-10,688,Near-Prime
APP-007913,2025-01-26,7600.0,0.1684,36,Paid,2028-01-29,649,Subprime
APP-007914,2023-09-02,9100.0,0.1789,24,Paid,2025-09-03,687,Near-Prime
APP-007915,2023-04-16,7300.0,0.1465,24,Paid,2025-04-17,643,Subprime
APP-007916,2022-07-31,8000.0,0.2256,36,Paid,2025-08-02,660,Subprime
APP-007917,2024-08-10,7500.0,0.279,48,Paid,2028-08-13,646,Subprime
APP-007918,2024-08-02,7100.0,0.1893,36,Paid,2027-08-05,637,Subprime
APP-007919,2023-04-02,6600.0,0.1842,48,Paid,2027-04-05,625,Subprime
APP-007920,2022-11-06,8900.0,0.2225,36,Paid,2025-11-08,683,Near-Prime
APP-007921,2025-05-26,10600.0,0.0867,48,Paid,2029-05-29,725,Near-Prime
APP-007922,2023-01-04,10300.0,0.1814,36,Paid,2026-01-06,718,Near-Prime
APP-007923,2023-09-14,5500.0,0.229,24,Paid,2025-09-15,597,Subprime
APP-007924,2024-05-01,10600.0,0.1478,24,Paid,2026-05-03,724,Near-Prime
APP-007925,2023-06-19,7400.0,0.1187,48,Paid,2027-06-22,644,Subprime
APP-007926,2024-06-07,9200.0,0.1707,36,Paid,2027-06-10,690,Near-Prime
APP-007927,2023-07-16,6200.0,0.177,24,Paid,2025-07-17,614,Subprime
APP-007928,2023-02-20,8300.0,0.1346,24,Paid,2025-02-21,667,Subprime
APP-007929,2024-10-22,8600.0,0.2848,36,Paid,2027-10-25,675,Subprime
APP-007930,2023-03-04,5000.0,0.1561,48,Paid,2027-03-07,585,Subprime
APP-007931,2024-03-28,9200.0,0.1223,36,Default,,690,Near-Prime
APP-007932,2023-09-08,10700.0,0.1753,36,Paid,2026-09-10,727,Near-Prime
APP-007933,2023-09-27,7700.0,0.2254,48,Paid,2027-09-30,651,Subprime
APP-007934,2023-03-29,10700.0,0.1809,36,Paid,2026-03-31,728,Near-Prime
APP-007935,2023-06-16,7600.0,0.2043,48,Paid,2027-06-19,650,Subprime
APP-007936,2024-02-15,9700.0,0.1364,36,Paid,2027-02-17,702,Near-Prime
APP-007937,2023-12-07,3600.0,0.2544,48,Paid,2027-12-10,549,Subprime
APP-007938,2024-10-23,12800.0,0.2081,24,Paid,2026-10-25,780,Prime
APP-007939,2022-08-08,11000.0,0.2324,36,Paid,2025-08-10,734,Near-Prime
APP-007940,2025-01-02,7400.0,0.1983,36,Paid,2028-01-05,645,Subprime
APP-007941,2024-10-29,4100.0,0.2212,24,Paid,2026-10-31,561,Subprime
APP-007942,2024-06-18,8600.0,0.1363,36,Paid,2027-06-21,674,Subprime
APP-007943,2023-01-11,5100.0,0.1554,36,Paid,2026-01-13,587,Subprime
APP-007944,2023-10-13,8900.0,0.2473,24,Paid,2025-10-14,682,Near-Prime
APP-007945,2025-01-15,8800.0,0.258,36,Paid,2028-01-18,680,Near-Prime
APP-007946,2025-04-03,6100.0,0.1226,48,Paid,2029-04-06,612,Subprime
APP-007947,2023-08-22,10200.0,0.1925,36,Paid,2026-08-24,716,Near-Prime
APP-007948,2025-02-24,9600.0,0.1585,36,Paid,2028-02-27,700,Near-Prime
APP-007949,2023-10-19,10000.0,0.1451,24,Paid,2025-10-20,708,Near-Prime
APP-007950,2025-06-19,8000.0,0.1942,24,Paid,2027-06-21,660,Subprime
APP-007951,2025-04-29,5200.0,0.237,36,Paid,2028-05-01,589,Subprime
APP-007952,2024-02-27,10000.0,0.2026,48,Paid,2028-03-01,708,Near-Prime
APP-007953,2022-08-07,7500.0,0.164,48,Paid,2026-08-10,646,Subprime
APP-007954,2023-12-09,5200.0,0.2057,36,Paid,2026-12-11,590,Subprime
APP-007955,2022-09-22,10700.0,0.162,36,Default,,727,Near-Prime
APP-007956,2025-02-13,12200.0,0.2006,36,Paid,2028-02-16,764,Prime
APP-007957,2023-06-24,7900.0,0.2498,36,Default,,657,Subprime
APP-007958,2023-03-30,12300.0,0.0761,36,Paid,2026-04-01,767,Prime
APP-007959,2024-11-24,8200.0,0.2199,48,Paid,2028-11-27,664,Subprime
APP-007960,2023-11-18,7200.0,0.103,24,Paid,2025-11-19,640,Subprime
APP-007961,2024-03-11,6700.0,0.2414,48,Paid,2028-03-14,628,Subprime
APP-007962,2022-07-08,11300.0,0.1481,24,Paid,2024-07-09,741,Near-Prime
APP-007963,2024-07-04,6400.0,0.1191,36,Paid,2027-07-07,620,Subprime
APP-007964,2023-02-21,9500.0,0.2148,48,Paid,2027-02-24,696,Near-Prime
APP-007965,2025-02-18,6900.0,0.1982,36,Paid,2028-02-21,632,Subprime
APP-007966,2024-10-29,7100.0,0.13,24,Paid,2026-10-31,636,Subprime
APP-007967,2024-02-16,10100.0,0.1174,24,Paid,2026-02-17,711,Near-Prime
APP-007968,2023-01-10,7200.0,0.1706,36,Paid,2026-01-12,640,Subprime
APP-007969,2024-09-25,7200.0,0.1198,24,Paid,2026-09-27,639,Subprime
APP-007970,2023-01-03,10300.0,0.1269,36,Paid,2026-01-05,716,Near-Prime
APP-007971,2024-11-29,11200.0,0.1858,36,Paid,2027-12-02,739,Near-Prime
APP-007972,2023-12-07,9300.0,0.1317,48,Paid,2027-12-10,692,Near-Prime
APP-007973,2023-01-15,6700.0,0.2013,24,Paid,2025-01-16,627,Subprime
APP-007974,2025-05-29,7000.0,0.2545,36,Paid,2028-05-31,634,Subprime
APP-007975,2024-09-15,8200.0,0.1726,36,Paid,2027-09-18,663,Subprime
APP-007976,2022-07-17,8600.0,0.1865,36,Paid,2025-07-19,676,Subprime
APP-007977,2024-03-23,6000.0,0.2809,24,Paid,2026-03-25,610,Subprime
APP-007978,2023-08-05,9400.0,0.1206,36,Paid,2026-08-07,696,Near-Prime
APP-007979,2023-10-22,8200.0,0.2396,36,Paid,2026-10-24,664,Subprime
APP-007980,2022-11-23,4600.0,0.2335,24,Default,,574,Subprime
APP-007981,2023-08-23,6100.0,0.2227,48,Paid,2027-08-26,613,Subprime
APP-007982,2022-11-29,7000.0,0.2446,48,Paid,2026-12-02,634,Subprime
APP-007983,2024-12-19,7900.0,0.194,24,Paid,2026-12-21,656,Subprime
APP-007984,2022-08-10,11800.0,0.1509,36,Paid,2025-08-12,754,Prime
APP-007985,2024-11-29,8500.0,0.2347,36,Paid,2027-12-02,671,Subprime
APP-007986,2023-11-02,6300.0,0.2366,24,Paid,2025-11-03,617,Subprime
APP-007987,2023-11-27,8400.0,0.2353,36,Default,,671,Subprime
APP-007988,2022-10-15,7300.0,0.1822,48,Paid,2026-10-18,642,Subprime
APP-007989,2024-11-30,8600.0,0.1442,36,Paid,2027-12-03,676,Subprime
APP-007990,2024-09-19,9200.0,0.1896,48,Paid,2028-09-22,689,Near-Prime
APP-007991,2024-04-17,10400.0,0.2271,36,Paid,2027-04-20,720,Near-Prime
APP-007992,2022-08-20,8000.0,0.2312,24,Paid,2024-08-21,658,Subprime
APP-007993,2024-04-12,11300.0,0.1585,24,Default,,741,Near-Prime
APP-007994,2022-07-12,9800.0,0.1958,36,Paid,2025-07-14,705,Near-Prime
APP-007995,2023-07-27,6600.0,0.1146,36,Paid,2026-07-29,624,Subprime
APP-007996,2024-09-27,12400.0,0.2292,24,Paid,2026-09-29,770,Prime
APP-007997,2022-08-08,8700.0,0.1408,36,Paid,2025-08-10,676,Subprime
APP-007998,2023-11-08,6300.0,0.2193,48,Paid,2027-11-11,618,Subprime
APP-007999,2025-06-04,11300.0,0.1225,48,Paid,2029-06-07,742,Near-Prime
APP-008000,2025-06-20,12200.0,0.2316,24,Paid,2027-06-22,763,Prime
APP-008001,2025-06-10,7900.0,0.1961,36,Paid,2028-06-12,658,Subprime
APP-008002,2024-01-13,7000.0,0.1409,48,Paid,2028-01-16,634,Subprime
APP-008003,2023-04-17,7700.0,0.2146,48,Paid,2027-04-20,651,Subprime
APP-008004,2025-05-01,9400.0,0.1505,36,Paid,2028-05-03,695,Near-Prime
APP-008005,2024-10-24,10600.0,0.2175,48,Paid,2028-10-27,723,Near-Prime
APP-008006,2025-06-14,9100.0,0.1663,24,Paid,2027-06-16,688,Near-Prime
APP-008007,2023-12-27,8200.0,0.0939,24,Paid,2025-12-28,665,Subprime
APP-008008,2025-03-03,11000.0,0.1309,24,Paid,2027-03-05,734,Near-Prime
APP-008009,2024-07-14,7400.0,0.1585,24,Paid,2026-07-16,644,Subprime
APP-008010,2023-12-30,10100.0,0.2484,48,Paid,2028-01-02,711,Near-Prime
APP-008011,2024-09-23,7400.0,0.2251,36,Paid,2027-09-26,645,Subprime
APP-008012,2023-09-06,8900.0,0.2612,36,Paid,2026-09-08,681,Near-Prime
APP-008013,2024-07-31,7800.0,0.2627,48,Paid,2028-08-03,654,Subprime
APP-008014,2023-04-28,7900.0,0.1533,48,Paid,2027-05-01,657,Subprime
APP-008015,2024-08-08,7200.0,0.1706,24,Paid,2026-08-10,641,Subprime
APP-008016,2023-01-18,10700.0,0.1594,36,Paid,2026-01-20,727,Near-Prime
APP-008017,2024-05-27,6500.0,0.1464,36,Paid,2027-05-30,623,Subprime
APP-008018,2024-01-11,6500.0,0.0879,36,Paid,2027-01-13,622,Subprime
APP-008019,2022-09-21,12200.0,0.1793,36,Paid,2025-09-23,766,Prime
APP-008020,2022-11-12,10000.0,0.1157,24,Paid,2024-11-13,708,Near-Prime
APP-008021,2025-06-05,3200.0,0.1783,36,Paid,2028-06-07,540,Subprime
APP-008022,2023-03-10,6900.0,0.2858,48,Paid,2027-03-13,631,Subprime
APP-008023,2024-05-11,4400.0,0.1545,48,Paid,2028-05-14,569,Subprime
APP-008024,2024-03-30,6100.0,0.1897,36,Paid,2027-04-02,612,Subprime
APP-008025,2024-09-11,1700.0,0.2253,24,Paid,2026-09-13,503,Subprime
APP-008026,2025-04-13,7700.0,0.194,48,Paid,2029-04-16,653,Subprime
APP-008027,2024-08-07,5700.0,0.1946,36,Paid,2027-08-10,602,Subprime
APP-008028,2022-08-22,8100.0,0.1619,36,Paid,2025-08-24,662,Subprime
APP-008029,2025-02-23,4700.0,0.1684,36,Default,,578,Subprime
APP-008030,2024-09-21,8200.0,0.132,36,Paid,2027-09-24,664,Subprime
APP-008031,2024-10-18,7200.0,0.2223,36,Paid,2027-10-21,639,Subprime
APP-008032,2024-11-05,11000.0,0.0929,36,Paid,2027-11-08,735,Near-Prime
APP-008033,2025-06-03,10800.0,0.2286,24,Paid,2027-06-05,730,Near-Prime
APP-008034,2023-07-10,9600.0,0.1098,48,Paid,2027-07-13,699,Near-Prime
APP-008035,2024-02-21,7300.0,0.2281,48,Paid,2028-02-24,643,Subprime
APP-008036,2023-02-28,12000.0,0.1623,48,Paid,2027-03-03,759,Prime
APP-008037,2022-10-25,4900.0,0.1184,48,Paid,2026-10-28,582,Subprime
APP-008038,2025-03-23,5200.0,0.209,36,Default,,589,Subprime
APP-008039,2024-10-10,7800.0,0.2264,24,Paid,2026-10-12,655,Subprime
APP-008040,2025-03-17,12500.0,0.1581,24,Paid,2027-03-19,772,Prime
APP-008041,2025-01-07,7600.0,0.216,24,Paid,2027-01-09,649,Subprime
APP-008042,2023-06-10,7600.0,0.0657,36,Paid,2026-06-12,650,Subprime
APP-008043,2025-03-17,5100.0,0.114,36,Paid,2028-03-19,587,Subprime
APP-008044,2023-11-21,9900.0,0.2446,48,Paid,2027-11-24,707,Near-Prime
APP-008045,2023-11-28,9900.0,0.1688,36,Default,,707,Near-Prime
APP-008046,2024-11-02,9600.0,0.0869,36,Paid,2027-11-05,699,Near-Prime
APP-008047,2024-11-29,6700.0,0.1451,36,Paid,2027-12-02,628,Subprime
APP-008048,2024-12-05,6600.0,0.1338,24,Paid,2026-12-07,624,Subprime
APP-008049,2024-04-13,5400.0,0.1717,48,Paid,2028-04-16,595,Subprime
APP-008050,2024-05-22,8200.0,0.1615,36,Paid,2027-05-25,664,Subprime
APP-008051,2023-08-02,5800.0,0.1889,36,Paid,2026-08-04,605,Subprime
APP-008052,2023-12-07,5600.0,0.1765,48,Paid,2027-12-10,601,Subprime
APP-008053,2023-06-11,7200.0,0.248,36,Paid,2026-06-13,638,Subprime
APP-008054,2024-08-17,7000.0,0.2012,36,Paid,2027-08-20,635,Subprime
APP-008055,2024-04-13,6900.0,0.2029,36,Paid,2027-04-16,633,Subprime
APP-008056,2024-12-16,8900.0,0.2383,36,Paid,2027-12-19,683,Near-Prime
APP-008057,2025-05-31,8200.0,0.1606,24,Paid,2027-06-02,663,Subprime
APP-008058,2025-06-20,7400.0,0.1169,48,Paid,2029-06-23,645,Subprime
